F,0,0,0,6B,E6,BD,6,BD
T,0,1,10,68,A7,2B,7,D8
F,0,0,0,6B,E6,BD,6,BD
T,0,0,0,79,A6,E3,6,0E
F,0,0,0,6B,E6,BD,6,BD
F,0,0,0,6B,E6,BD,6,BD
T,0,1,10,6D,C7,2B,7,D2
F,0,0,0,6B,E6,BD,6,BD
T,0,0,0,69,66,17,6,F4
F,0,0,0,6B,E6,BD,6,BD
T,0,1,10,70,47,B8,7,58
F,0,0,0,6B,E6,BD,6,BD
T,0,0,0,76,36,F8,6,4A
F,0,0,0,6B,E6,BD,6,BD
T,0,1,10,6F,87,C4,7,12
F,0,0,0,6B,E6,BD,6,BD
T,0,0,0,70,16,71,6,C8
F,0,0,0,6B,E6,BD,6,BD
T,0,1,10,79,E7,58,7,6A
F,0,0,0,6B,E6,BD,6,BD
T,0,0,0,6F,96,C4,6,2C
F,0,0,0,6B,E6,BD,6,BD
F,0,0,0,6B,E6,BD,6,BD
T,0,1,10,74,47,0F,7,0F
F,0,0,0,6B,E6,BD,6,BD
T,0,0,0,6B,46,7,6,B5
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,7A,57,96,7,74
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,6C,46,A3,6,A9
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,78,B7,33,7,4F
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,67,26,D4,6,D0
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,72,97,3B,7,1A
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,6C,96,2C,6,F6
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,79,E7,9A,7,95
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,73,E6,10,6,6C
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,6B,47,4F,7,43
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,67,46,39,6,88
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,77,27,ED,7,E8
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,7A,36,34,6,21
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,7A,67,1C,7,11
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,6A,E6,E2,6,13
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,77,E7,15,7,8C
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,69,E6,F9,6,C1
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,78,77,2A,7,EC
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,7A,46,81,6,8E
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,7A,37,3B,7,6
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,6E,16,58,6,63
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,79,47,42,7,77
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,68,86,AF,6,2C
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,6A,E7,C8,7,1C
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,7A,B6,8B,6,5B
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,78,17,6E,7,97
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,6E,86,45,6,64
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,77,87,65,7,D1
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,79,6,0A,6,3F
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,78,27,F6,7,73
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,6F,E6,5B,6,E9
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,6B,B7,FB,7,6B
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,70,36,8E,6,E3
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,6B,37,64,7,6E
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,79,16,4B,6,B1
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,6A,67,B3,7,70
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,72,86,10,6,5C
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,6E,A7,80,7,2D
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,6A,E6,AE,6,F1
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,75,47,F6,7,A4
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,76,66,CA,6,0
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,6D,C7,54,7,96
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,69,46,5C,6,1E
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,71,A7,6D,7,0C
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,75,66,33,6,64
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,67,37,28,7,CE
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,75,66,70,6,ED
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,6C,37,0,7,ED
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,69,86,6,6,5B
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,6F,37,85,7,3A
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,7A,66,40,6,53
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,7A,67,DA,7,CC
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,6B,46,3B,6,FC
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,73,47,36,7,7E
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,78,56,68,6,84
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,79,87,63,7,6E
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,6F,6,0C,6,9C
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,68,C7,41,7,80
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,6A,56,BF,6,F7
F,0,0,0,6B,C6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,71,47,43,7,D9
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,6B,26,F0,6,CE
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,77,47,F1,7,64
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,74,56,5F,6,5F
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,6F,E7,65,7,51
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,67,B6,A2,6,6A
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,71,B7,CE,7,90
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,67,86,A1,6,B2
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,78,27,F0,7,5A
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,75,16,1A,6,82
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,7A,97,A2,7,A9
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,6C,C6,1D,6,26
F,0,0,0,6B,C6,BD,6,BD
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,72,37,4F,7,BB
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,72,66,91,6,6D
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,79,E7,75,7,93
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,75,76,AD,6,2E
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,6D,57,29,7,78
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,76,A6,80,6,C0
F,0,0,0,6B,C6,BD,6,BD
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,71,17,91,7,74
T,0,0,0,71,86,6A,6,80
F,0,0,0,6B,C6,BD,6,BD
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,7A,97,69,7,D6
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,7A,D6,A0,6,4E
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,6C,D7,7E,7,B1
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,72,16,AC,6,10
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,77,97,36,7,5B
F,0,0,0,6B,C6,BD,6,BD
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,75,66,EB,6,2F
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,6B,27,6,7,EE
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,6E,26,0E,6,15
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,6C,C7,FA,7,CA
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,75,D6,99,6,B5
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,6A,67,31,7,11
F,0,0,0,6B,C6,BC,6,BD
T,0,0,0,68,A6,67,6,3
F,0,0,0,6B,C6,BC,6,BD
T,0,1,10,67,7,5E,7,2A
F,0,0,0,6B,C6,BC,6,BD
T,0,0,0,6A,B6,23,6,77
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,68,67,49,7,3F
F,0,0,0,6B,C6,BD,6,BD
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,6B,56,D0,6,8E
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,6B,67,4C,7,BF
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,73,16,42,6,49
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,6C,B7,D6,7,DC
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,72,B6,A3,6,AD
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,6C,17,EB,7,0E
F,0,0,0,6B,C6,BD,6,BD
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,6D,46,F0,6,41
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,6C,C7,A1,7,8E
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,70,86,79,6,93
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,78,C7,A5,7,DC
F,0,0,0,6B,C6,BD,6,BD
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,76,B6,65,6,B3
T,0,1,10,71,17,B4,7,39
F,0,0,0,6B,C6,BD,6,BD
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,69,76,2B,6,B6
F,0,0,0,6B,C6,BC,6,BC
T,0,1,10,76,37,23,7,2E
F,0,0,0,6B,C6,BC,6,BC
T,0,0,0,77,C6,1A,6,35
F,0,0,0,6B,C6,BC,6,BC
T,0,1,10,74,A7,58,7,3
F,0,0,0,6B,D6,BC,6,BC
F,0,0,0,6B,D6,BC,6,BC
T,0,0,0,72,26,D1,6,CB
F,0,0,0,6B,D6,BC,6,BC
T,0,1,10,6E,57,4E,7,49
F,0,0,0,6B,D6,BC,6,BC
T,0,0,0,70,86,C8,6,9B
F,0,0,0,6B,D6,BC,6,BC
T,0,1,10,75,37,14,7,51
F,0,0,0,6B,D6,BC,6,BC
T,0,0,0,78,B6,C6,6,C7
F,0,0,0,6B,D6,BC,6,BC
T,0,1,10,69,37,4F,7,B3
F,0,0,0,6B,D6,BC,6,BC
T,0,0,0,77,36,68,6,FA
F,0,0,0,6B,D6,BC,6,BC
T,0,1,10,6B,17,B4,7,C8
F,0,0,0,6B,D6,BC,6,BC
T,0,0,0,6C,D6,A0,6,DF
F,0,0,0,6B,D6,BC,6,BC
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,75,B7,8F,7,2F
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,71,26,34,6,A7
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,6D,37,3E,7,4C
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,73,66,3B,6,88
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,7A,B7,B6,7,C4
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,7A,86,A3,6,39
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,79,47,FE,7,2
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,7A,D6,AE,6,76
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,79,B7,AF,7,B6
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,77,76,70,6,82
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,6C,37,7A,7,51
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,7A,26,53,6,A0
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,6C,C7,A2,7,8A
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,73,76,93,6,99
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,E6,BD,6,BD
T,0,1,10,73,17,7D,7,DC
F,0,0,0,6B,E6,BD,6,BD
T,0,0,0,6D,36,C3,6,39
F,0,0,0,6B,E6,BD,6,BD
T,0,1,10,67,A7,F8,7,5
F,0,0,0,6B,E6,BD,6,BD
T,0,0,0,74,76,46,6,D2
F,0,0,0,6B,E6,BD,6,BD
F,0,0,0,6B,E6,BD,6,BD
T,0,1,10,76,87,10,7,88
F,0,0,0,6B,E6,BD,6,BD
T,0,0,0,6E,96,D6,6,B8
F,0,0,0,6B,E6,BD,6,BD
T,0,1,10,77,67,59,7,2C
F,0,0,0,6B,E6,BD,6,BD
T,0,0,0,72,66,0,6,C3
F,0,0,0,6B,E6,BD,6,BD
T,0,1,10,70,E7,7B,7,7C
F,0,0,0,6B,E6,BD,6,BD
F,0,0,0,6B,E6,BD,6,BD
T,0,0,0,6B,56,A6,6,D0
F,0,0,0,6B,E6,BD,6,BD
T,0,1,10,72,87,B0,7,45
F,0,0,0,6B,E6,BD,6,BD
T,0,0,0,78,76,7C,6,40
F,0,0,0,6B,E6,BE,6,BD
T,0,1,10,74,27,47,7,1A
F,0,0,0,6B,E6,BD,6,BD
T,0,0,0,6A,B6,8C,6,77
F,0,0,0,6B,E6,BD,6,BD
T,0,1,10,78,E7,24,7,D3
F,0,0,0,6B,E6,BD,6,BD
F,0,0,0,6B,E6,BD,6,BD
T,0,0,0,73,B6,B2,6,5E
F,0,0,0,6B,E6,BD,6,BD
F,0,0,0,6B,E6,BD,6,BD
F,0,0,0,6B,E6,BD,6,BD
T,0,1,10,6C,27,3E,7,0A
F,0,0,0,6B,E6,BD,6,BD
T,0,0,0,6F,6,20,6,E2
F,0,0,0,6B,E6,BD,6,BD
F,0,0,0,6B,E6,BD,6,BD
F,0,0,0,6B,E6,BD,6,BD
F,0,0,0,6B,E6,BD,6,BD
T,0,1,10,6E,17,20,7,9D
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,71,76,DB,6,73
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,79,E7,69,7,2F
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,76,96,3C,6,86
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,7A,87,4B,7,A7
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,77,36,70,6,13
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,78,A7,0F,7,AF
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,6E,E6,F9,6,17
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,70,87,90,7,36
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,69,A6,2B,6,14
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,71,67,BC,7,EE
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,6B,36,B0,6,8C
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,69,E7,16,7,CF
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,6D,66,4,6,8A
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,76,47,36,7,92
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,6A,B6,F9,6,19
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,77,67,47,7,37
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,67,E6,34,6,CA
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,75,37,89,7,80
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BB,6,BD
F,0,0,0,6B,D6,BB,6,BD
T,0,0,0,68,76,AE,6,32
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,6E,7,CD,7,74
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,75,56,34,6,6A
F,0,0,0,6B,C6,BB,6,BD
F,0,0,0,6B,C6,BB,6,BD
T,0,1,10,75,B7,FB,7,DD
F,0,0,0,6B,C6,BD,6,BD
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,6A,6,E7,6,8D
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,6B,B7,8F,7,C9
F,0,0,0,6B,C6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,74,36,BD,6,3E
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,68,E7,17,7,0D
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,69,B6,FF,6,20
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,6C,57,B7,7,BD
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,74,E6,C9,6,5B
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,7A,77,A6,7,B5
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,67,E6,8D,6,1E
F,0,0,0,6B,E6,BD,6,BD
F,0,0,0,6B,E6,BD,6,BD
T,0,1,10,79,57,AE,7,14
F,0,0,0,6B,E6,BD,6,BD
F,0,0,0,6B,E6,BD,6,BD
T,0,0,0,73,96,90,6,17
F,0,0,0,6B,E6,BD,6,BD
T,0,1,10,76,27,B0,7,BC
F,0,0,0,6B,E6,BD,6,BD
T,0,0,0,67,A6,6B,6,FD
F,0,0,0,6B,E6,BD,6,BD
T,0,1,10,73,97,1D,7,D3
F,0,0,0,6B,E6,BD,6,BD
F,0,0,0,6B,E6,BD,6,BD
T,0,0,0,71,6,8B,6,7
F,0,0,0,6B,E6,BD,6,BD
T,0,1,10,73,97,7E,7,44
F,0,0,0,6B,E6,BD,6,BD
T,0,0,0,70,86,B1,6,72
F,0,0,0,6B,F6,BD,6,BD
T,0,1,10,68,D7,ED,7,3F
F,0,0,0,6B,F6,BD,6,BD
T,0,0,0,70,56,73,6,FE
F,0,0,0,6B,F6,BD,6,BD
T,0,1,10,6B,37,9A,7,B5
F,0,0,0,6B,F6,BD,6,BD
T,0,0,0,75,66,B9,6,71
F,0,0,0,6B,F6,BD,6,BD
T,0,1,10,70,87,47,7,DD
F,0,0,0,6C,6,BD,6,BD
F,0,0,0,6C,6,BD,6,BD
T,0,0,0,68,B6,41,6,13
T,0,1,10,73,47,CC,7,B2
F,0,0,0,6C,6,BD,6,BD
F,0,0,0,6C,6,BD,6,BD
T,0,0,0,71,36,1C,6,31
F,0,0,0,6C,6,BD,6,BD
T,0,1,10,68,97,94,7,73
F,0,0,0,6C,6,BD,6,BD
T,0,0,0,6F,D6,2F,6,9B
F,0,0,0,6C,6,BD,6,BD
T,0,1,10,74,E7,1E,7,21
F,0,0,0,6C,16,BD,6,BD
T,0,0,0,6F,66,B3,6,26
F,0,0,0,6C,16,BD,6,BD
T,0,1,10,75,37,7D,7,4
F,0,0,0,6C,16,BD,6,BD
T,0,0,0,72,36,B5,6,2A
F,0,0,0,6C,16,BD,6,BD
T,0,1,10,77,E7,D8,7,27
F,0,0,0,6C,16,BD,6,BD
F,0,0,0,6C,16,BD,6,BD
T,0,0,0,6A,36,96,6,4
F,0,0,0,6C,16,BD,6,BD
T,0,1,10,79,87,EB,7,D7
F,0,0,0,6C,16,BD,6,BD
T,0,0,0,79,26,8C,6,95
F,0,0,0,6C,6,BD,6,BD
T,0,1,10,70,7,84,7,28
F,0,0,0,6C,6,BC,6,BD
T,0,0,0,6A,96,1F,6,C1
F,0,0,0,6C,6,BC,6,BD
T,0,1,10,79,17,7,7,70
F,0,0,0,6C,6,BC,6,BD
T,0,0,0,72,E6,AD,6,F2
F,0,0,0,6B,F6,BD,6,BD
T,0,1,10,79,17,EA,7,CA
F,0,0,0,6B,E6,BF,6,BD
T,0,0,0,74,C6,E7,6,93
F,0,0,0,6B,E6,BF,6,BD
T,0,1,10,70,87,3A,7,94
F,0,0,0,6B,E6,BF,6,BD
T,0,0,0,79,C6,51,6,95
F,0,0,0,6B,F6,BD,6,BD
F,0,0,0,6B,F6,BD,6,BD
T,0,1,10,77,17,14,7,F1
F,0,0,0,6B,F6,BD,6,BD
F,0,0,0,6B,F6,BE,6,BE
T,0,0,0,6D,96,C6,6,ED
F,0,0,0,6B,E6,BE,6,BE
T,0,1,10,71,7,2C,7,48
F,0,0,0,6B,E6,BE,6,BE
T,0,0,0,74,A6,F2,6,13
F,0,0,0,6B,E6,BE,6,BE
T,0,1,10,73,57,4A,7,C3
F,0,0,0,6B,E6,BE,6,BE
T,0,0,0,76,16,D6,6,85
F,0,0,0,6B,E6,BE,6,BE
T,0,1,10,74,E7,C8,7,D1
F,0,0,0,6B,E6,BE,6,BE
F,0,0,0,6B,E6,BE,6,BE
T,0,0,0,6B,C6,48,6,42
F,0,0,0,6B,E6,BE,6,BE
T,0,1,10,6E,E7,16,7,A5
F,0,0,0,6B,E6,BE,6,BE
T,0,0,0,68,46,70,6,50
F,0,0,0,6B,E6,BE,6,BE
T,0,1,10,77,47,36,7,B5
F,0,0,0,6B,E6,BE,6,BE
T,0,0,0,74,C6,4C,6,36
F,0,0,0,6B,E6,BE,6,BE
F,0,0,0,6B,E6,BE,6,BE
T,0,1,10,69,67,40,7,3B
F,0,0,0,6B,E6,BC,6,BE
T,0,0,0,70,76,2C,6,82
F,0,0,0,6B,E6,BC,6,BE
T,0,1,10,6E,67,DE,7,B7
F,0,0,0,6B,D6,BE,6,BE
T,0,0,0,74,E6,37,6,45
F,0,0,0,6B,D6,BE,6,BE
T,0,1,10,78,17,D1,7,6B
F,0,0,0,6B,D6,BE,6,BE
T,0,0,0,6C,76,E4,6,92
F,0,0,0,6B,D6,BE,6,BE
F,0,0,0,6B,D6,BE,6,BE
T,0,1,10,76,77,6B,7,DE
F,0,0,0,6B,D6,BE,6,BE
T,0,0,0,77,D6,82,6,3
F,0,0,0,6B,D6,BE,6,BE
T,0,1,10,72,67,13,7,5A
F,0,0,0,6B,D6,BE,6,BE
T,0,0,0,6F,C6,B1,6,34
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,79,17,C4,7,6E
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,73,56,E7,6,45
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,72,47,8E,7,6C
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,6B,C6,EC,6,5C
F,0,0,0,6B,C6,BD,6,BD
F,0,0,0,6B,C6,BD,6,BD
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,77,A7,14,7,EC
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,6C,76,5E,6,21
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,6E,37,0C,7,47
F,0,0,0,6B,C6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,76,6,2D,6,40
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,71,E7,C2,7,1D
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,74,C6,20,6,EB
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,6E,7,95,7,CF
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,74,E6,4E,6,56
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,74,47,78,7,6
F,0,0,0,6B,C6,BD,6,BD
T,0,0,0,74,E6,A6,6,39
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,6D,37,73,7,2B
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,69,86,68,6,51
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,72,47,20,7,EC
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,74,A6,A9,6,DF
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,6A,77,2E,7,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,74,36,D3,6,27
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,6B,A7,E1,7,55
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,6E,B6,23,6,F2
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,6F,87,90,7,2D
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,6D,86,29,6,0D
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,75,67,25,7,4
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,7A,D6,4C,6,C8
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,6E,77,A1,7,5E
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,75,36,43,6,77
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,78,E7,95,7,0
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,6A,66,9D,6,F5
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,75,67,AA,7,76
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,75,66,3A,6,1C
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,71,7,1A,7,8D
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,7A,A6,CF,6,4E
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,70,67,35,7,D9
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,76,D6,66,6,F0
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,69,B7,DD,7,30
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,78,A6,DC,6,E9
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,73,C7,0A,7,2D
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,79,6,61,6,27
F,0,0,0,6B,D6,BD,6,BD
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,6A,7,47,7,AE
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,69,C6,FB,6,1A
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,76,E7,33,7,57
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,6F,96,4,6,38
F,0,0,0,6B,D6,BD,6,BD
T,0,1,10,78,27,1,7,0D
F,0,0,0,6B,D6,BD,6,BD
T,0,0,0,69,6,A7,6,77
F,0,0,0,6B,C6,BD,6,BD
T,0,1,10,77,87,F9,7,7B
F,0,0,0,6B,C6,BD,6,BD
